file,method,channels,num_channels,subband,f_score,p_score,cmlc,cmlt,amlc,amlt
../datasets/candombe/zavala.muniz.2014_49,spectrogram,"[0, 8, 16]",2,1,0.43285939968404424,0.4668769716088328,0.0914826498422713,0.4353312302839117,0.0914826498422713,0.4353312302839117
../datasets/candombe/zavala.muniz.2014_49,melspectrogram,"[0, 4, 8]",2,0,0.9858267716535433,0.9874213836477987,0.9654088050314465,0.9779874213836478,0.9654088050314465,0.9779874213836478
../datasets/candombe/zavala.muniz.2014_49,melspectrogram,"[0, 4, 8]",2,1,0.24956063268892792,0.2334384858044164,0.006309148264984227,0.022082018927444796,0.006329113924050633,0.056962025316455694
../datasets/candombe/zavala.muniz.2014_49,melspectrogram,"[0, 6, 16]",2,0,0.9858267716535433,0.9842767295597484,0.9654088050314465,0.9779874213836478,0.9654088050314465,0.9779874213836478
../datasets/candombe/zavala.muniz.2014_49,melspectrogram,"[0, 6, 16]",2,1,0.6456692913385826,0.6509433962264151,0.1320754716981132,0.6257861635220126,0.1320754716981132,0.6257861635220126
../datasets/candombe/zavala.muniz.2014_49,melspectrogram,"[0, 8, 16]",2,0,0.9858267716535433,0.9842767295597484,0.9654088050314465,0.9779874213836478,0.9654088050314465,0.9779874213836478
../datasets/candombe/zavala.muniz.2014_49,melspectrogram,"[0, 8, 16]",2,1,0.39747634069400634,0.40063091482649843,0.0946372239747634,0.3753943217665615,0.0946372239747634,0.3753943217665615
../datasets/candombe/zavala.muniz.2014_48,spectrogram,"[0, 4, 8]",2,0,0.9848024316109424,0.975975975975976,0.7267267267267268,0.972972972972973,0.7267267267267268,0.972972972972973
../datasets/candombe/zavala.muniz.2014_48,spectrogram,"[0, 4, 8]",2,1,0.6636363636363636,0.6996996996996997,0.09309309309309309,0.6486486486486487,0.09309309309309309,0.6486486486486487
../datasets/candombe/zavala.muniz.2014_48,spectrogram,"[0, 6, 16]",2,0,0.9325153374233128,0.9159159159159159,0.2822822822822823,0.9069069069069069,0.2822822822822823,0.9069069069069069
../datasets/candombe/zavala.muniz.2014_48,spectrogram,"[0, 6, 16]",2,1,0.23241590214067276,0.23123123123123124,0.11711711711711711,0.2222222222222222,0.11711711711711711,0.2222222222222222
../datasets/candombe/zavala.muniz.2014_48,spectrogram,"[0, 8, 16]",2,0,0.7884322678843226,0.8018018018018018,0.09309309309309309,0.7537537537537538,0.09309309309309309,0.7537537537537538
../datasets/candombe/zavala.muniz.2014_48,spectrogram,"[0, 8, 16]",2,1,0.2477064220183486,0.24924924924924924,0.16216216216216217,0.23423423423423423,0.16216216216216217,0.2469879518072289
../datasets/candombe/zavala.muniz.2014_48,melspectrogram,"[0, 4, 8]",2,0,0.993993993993994,0.996996996996997,0.7477477477477478,0.993993993993994,0.7477477477477478,0.993993993993994
../datasets/candombe/zavala.muniz.2014_48,melspectrogram,"[0, 4, 8]",2,1,0.4311377245508982,0.46865671641791046,0.08059701492537313,0.4298507462686567,0.08059701492537313,0.4298507462686567
../datasets/candombe/zavala.muniz.2014_48,melspectrogram,"[0, 6, 16]",2,0,0.990990990990991,0.993993993993994,0.48348348348348347,0.990990990990991,0.48348348348348347,0.990990990990991
../datasets/candombe/zavala.muniz.2014_48,melspectrogram,"[0, 6, 16]",2,1,0.4137931034482758,0.4161676646706587,0.10179640718562874,0.39820359281437123,0.10179640718562874,0.39820359281437123
../datasets/candombe/zavala.muniz.2014_48,melspectrogram,"[0, 8, 16]",2,0,0.9625187406296852,0.9640718562874252,0.47604790419161674,0.9580838323353293,0.47604790419161674,0.9580838323353293
../datasets/candombe/zavala.muniz.2014_48,melspectrogram,"[0, 8, 16]",2,1,0.40179910044977507,0.4041916167664671,0.10179640718562874,0.38323353293413176,0.10179640718562874,0.38323353293413176
../datasets/candombe/csic.1995_cuareim_03,spectrogram,"[0, 4, 8]",2,0,0.9773679798826487,0.9850249584026622,0.5008319467554077,0.9733777038269551,0.5008319467554077,0.9733777038269551
../datasets/candombe/csic.1995_cuareim_03,spectrogram,"[0, 4, 8]",2,1,0.11868131868131869,0.2579034941763727,0.0,0.0,0.20388349514563106,0.7572815533980582
../datasets/candombe/csic.1995_cuareim_03,spectrogram,"[0, 6, 16]",2,0,0.9639564124057,0.9767054908485857,0.49916805324459235,0.9584026622296173,0.49916805324459235,0.9584026622296173
../datasets/candombe/csic.1995_cuareim_03,spectrogram,"[0, 6, 16]",2,1,0.16739130434782606,0.24292845257903495,0.0,0.0,0.3793103448275862,0.677115987460815
../datasets/candombe/csic.1995_cuareim_03,spectrogram,"[0, 8, 16]",2,0,0.2440087145969499,0.324459234608985,0.0,0.0,0.13564668769716087,0.5394321766561514
../datasets/candombe/csic.1995_cuareim_03,spectrogram,"[0, 8, 16]",2,1,0.7457044673539519,0.7354409317803661,0.46422628951747086,0.6672212978369384,0.46422628951747086,0.6672212978369384
../datasets/candombe/csic.1995_cuareim_03,melspectrogram,"[0, 4, 8]",2,0,0.9875104079933389,0.9866888519134775,0.9833610648918469,0.9833610648918469,0.9833610648918469,0.9833610648918469
../datasets/candombe/csic.1995_cuareim_03,melspectrogram,"[0, 4, 8]",2,1,0.25081788440567065,0.21963394342762063,0.0,0.0,0.2468354430379747,0.49683544303797467
../datasets/candombe/csic.1995_cuareim_03,melspectrogram,"[0, 6, 16]",2,0,0.5585980284775465,0.4292845257903494,0.0,0.0,0.46474358974358976,0.7660256410256411
../datasets/candombe/csic.1995_cuareim_03,melspectrogram,"[0, 6, 16]",2,1,0.4338394793926247,0.33444259567387685,0.0,0.0,0.5171339563862928,0.6822429906542056
../datasets/candombe/csic.1995_cuareim_03,melspectrogram,"[0, 8, 16]",2,0,0.5470459518599563,0.4176372712146423,0.0,0.0,0.46645367412140576,0.7284345047923323
../datasets/candombe/csic.1995_cuareim_03,melspectrogram,"[0, 8, 16]",2,1,0.5957446808510639,0.5909822866344605,0.13043478260869565,0.5507246376811594,0.13043478260869565,0.5507246376811594
../datasets/candombe/zavala.muniz.2014_53,spectrogram,"[0, 4, 8]",2,0,0.9477351916376306,0.9491916859122402,0.8706697459584296,0.9376443418013857,0.8706697459584296,0.9376443418013857
../datasets/candombe/zavala.muniz.2014_53,spectrogram,"[0, 4, 8]",2,1,0.7324913892078072,0.7534246575342466,0.1963470319634703,0.7146118721461188,0.1963470319634703,0.7146118721461188
../datasets/candombe/zavala.muniz.2014_53,spectrogram,"[0, 6, 16]",2,0,0.9004629629629628,0.9099307159353349,0.5404157043879908,0.8868360277136259,0.5404157043879908,0.8868360277136259
../datasets/candombe/zavala.muniz.2014_53,spectrogram,"[0, 6, 16]",2,1,0.4495412844036697,0.4760820045558087,0.10022779043280182,0.42596810933940776,0.10022779043280182,0.42596810933940776
../datasets/candombe/zavala.muniz.2014_53,spectrogram,"[0, 8, 16]",2,0,0.8009205983889527,0.8142201834862385,0.19954128440366972,0.7889908256880734,0.19954128440366972,0.7889908256880734
../datasets/candombe/zavala.muniz.2014_53,spectrogram,"[0, 8, 16]",2,1,0.32638888888888884,0.3418013856812933,0.06928406466512702,0.3140877598152425,0.06928406466512702,0.3140877598152425
../datasets/candombe/zavala.muniz.2014_53,melspectrogram,"[0, 4, 8]",2,0,0.9678899082568808,0.9612756264236902,0.9066059225512528,0.9498861047835991,0.9066059225512528,0.9498861047835991
../datasets/candombe/zavala.muniz.2014_53,melspectrogram,"[0, 4, 8]",2,1,0.7112117780294451,0.7044444444444444,0.30666666666666664,0.6644444444444444,0.30666666666666664,0.6644444444444444
../datasets/candombe/zavala.muniz.2014_53,melspectrogram,"[0, 6, 16]",2,0,0.9359267734553776,0.927437641723356,0.8526077097505669,0.9115646258503401,0.8526077097505669,0.9115646258503401
../datasets/candombe/zavala.muniz.2014_53,melspectrogram,"[0, 6, 16]",2,1,0.5874285714285714,0.5882352941176471,0.12217194570135746,0.5542986425339367,0.12217194570135746,0.5542986425339367
../datasets/candombe/zavala.muniz.2014_53,melspectrogram,"[0, 8, 16]",2,0,0.9030786773090079,0.8941441441441441,0.7635135135135135,0.8716216216216216,0.7635135135135135,0.8716216216216216
../datasets/candombe/zavala.muniz.2014_53,melspectrogram,"[0, 8, 16]",2,1,0.4352806414662085,0.44545454545454544,0.075,0.40454545454545454,0.075,0.40454545454545454
../datasets/candombe/csic.1995_ansina1_04,spectrogram,"[0, 4, 8]",2,0,0.9154383242823895,0.9751937984496124,0.38449612403100775,0.9674418604651163,0.38449612403100775,0.9674418604651163
../datasets/candombe/csic.1995_ansina1_04,spectrogram,"[0, 4, 8]",2,1,0.6355140186915889,0.6790697674418604,0.06821705426356589,0.6093023255813953,0.06821705426356589,0.6093023255813953
../datasets/candombe/csic.1995_ansina1_04,spectrogram,"[0, 6, 16]",2,0,0.9464701318851824,0.9720930232558139,0.38449612403100775,0.9643410852713178,0.38449612403100775,0.9643410852713178
../datasets/candombe/csic.1995_ansina1_04,spectrogram,"[0, 6, 16]",2,1,0.765163297045101,0.7705426356589147,0.08217054263565891,0.7457364341085271,0.08217054263565891,0.7457364341085271
../datasets/candombe/csic.1995_ansina1_04,spectrogram,"[0, 8, 16]",2,0,0.8464536243180046,0.8573643410852713,0.08217054263565891,0.8263565891472868,0.08217054263565891,0.8263565891472868
../datasets/candombe/csic.1995_ansina1_04,spectrogram,"[0, 8, 16]",2,1,0.7059736229635376,0.7209302325581395,0.06511627906976744,0.7069767441860465,0.06511627906976744,0.7069767441860465
../datasets/candombe/csic.1995_ansina1_04,melspectrogram,"[0, 4, 8]",2,0,0.986046511627907,0.9906976744186047,0.4496124031007752,0.986046511627907,0.4496124031007752,0.986046511627907
../datasets/candombe/csic.1995_ansina1_04,melspectrogram,"[0, 4, 8]",2,1,0.9495733126454616,0.9488372093023256,0.4325581395348837,0.9441860465116279,0.4325581395348837,0.9441860465116279
../datasets/candombe/csic.1995_ansina1_04,melspectrogram,"[0, 6, 16]",2,0,0.9883630721489527,0.9875968992248062,0.7162790697674418,0.9844961240310077,0.7162790697674418,0.9844961240310077
../datasets/candombe/csic.1995_ansina1_04,melspectrogram,"[0, 6, 16]",2,1,0.9922480620155039,0.9922480620155039,0.9906976744186047,0.9906976744186047,0.9906976744186047,0.9906976744186047
../datasets/candombe/csic.1995_ansina1_04,melspectrogram,"[0, 8, 16]",2,0,0.9883630721489527,0.9875968992248062,0.7162790697674418,0.9844961240310077,0.7162790697674418,0.9844961240310077
../datasets/candombe/csic.1995_ansina1_04,melspectrogram,"[0, 8, 16]",2,1,0.9689922480620154,0.9689922480620154,0.6201550387596899,0.9658914728682171,0.6201550387596899,0.9658914728682171
../datasets/candombe/csic.1995_ansina1_01,spectrogram,"[0, 4, 8]",2,0,0.9336966394187103,0.9909584086799277,0.40687160940325495,0.976491862567812,0.40687160940325495,0.976491862567812
../datasets/candombe/csic.1995_ansina1_01,spectrogram,"[0, 4, 8]",2,1,0.6446886446886446,0.72875226039783,0.07233273056057866,0.6166365280289331,0.07233273056057866,0.6166365280289331
../datasets/candombe/csic.1995_ansina1_01,spectrogram,"[0, 6, 16]",2,0,0.9608021877848678,0.9837251356238698,0.593128390596745,0.9819168173598554,0.593128390596745,0.9819168173598554
../datasets/candombe/csic.1995_ansina1_01,spectrogram,"[0, 6, 16]",2,1,0.5474452554744527,0.5804701627486437,0.06148282097649186,0.5298372513562387,0.06148282097649186,0.5298372513562387
../datasets/candombe/csic.1995_ansina1_01,spectrogram,"[0, 8, 16]",2,0,0.8185961713764813,0.8481012658227848,0.09584086799276673,0.7992766726943942,0.09584086799276673,0.7992766726943942
../datasets/candombe/csic.1995_ansina1_01,spectrogram,"[0, 8, 16]",2,1,0.640582347588717,0.6491862567811935,0.0650994575045208,0.6311030741410488,0.0650994575045208,0.6311030741410488
../datasets/candombe/csic.1995_ansina1_01,melspectrogram,"[0, 4, 8]",2,0,0.9927667269439421,0.9945750452079566,0.9927667269439421,0.9927667269439421,0.9927667269439421,0.9927667269439421
../datasets/candombe/csic.1995_ansina1_01,melspectrogram,"[0, 4, 8]",2,1,0.5452898550724639,0.5551537070524413,0.27124773960216997,0.5334538878842676,0.27124773960216997,0.5334538878842676
../datasets/candombe/csic.1995_ansina1_01,melspectrogram,"[0, 6, 16]",2,0,0.9828054298642535,0.9837251356238698,0.9276672694394213,0.9801084990958409,0.9276672694394213,0.9801084990958409
../datasets/candombe/csic.1995_ansina1_01,melspectrogram,"[0, 6, 16]",2,1,0.6413730803974707,0.6407942238267148,0.37545126353790614,0.6335740072202166,0.37545126353790614,0.6335740072202166
../datasets/candombe/csic.1995_ansina1_01,melspectrogram,"[0, 8, 16]",2,0,0.9927667269439421,0.9945750452079566,0.9927667269439421,0.9927667269439421,0.9927667269439421,0.9927667269439421
../datasets/candombe/csic.1995_ansina1_01,melspectrogram,"[0, 8, 16]",2,1,0.5058717253839204,0.5108303249097473,0.30866425992779783,0.5,0.30866425992779783,0.5
../datasets/candombe/zavala.muniz.2014_44,spectrogram,"[0, 4, 8]",2,0,0.5618279569892473,0.9168831168831169,0.17922077922077922,0.8077922077922078,0.17922077922077922,0.8077922077922078
../datasets/candombe/zavala.muniz.2014_44,spectrogram,"[0, 4, 8]",2,1,0.23154848046309698,0.38961038961038963,0.007792207792207792,0.15844155844155844,0.0078125,0.15844155844155844
../datasets/candombe/zavala.muniz.2014_44,spectrogram,"[0, 6, 16]",2,0,0.696236559139785,0.9324675324675324,0.2597402597402597,0.8857142857142857,0.2597402597402597,0.8857142857142857
../datasets/candombe/zavala.muniz.2014_44,spectrogram,"[0, 6, 16]",2,1,0.1447721179624665,0.14805194805194805,0.03636363636363636,0.13506493506493505,0.03636363636363636,0.4348958333333333
../datasets/candombe/zavala.muniz.2014_44,spectrogram,"[0, 8, 16]",2,0,0.45967741935483875,0.6545454545454545,0.11428571428571428,0.5714285714285714,0.11428571428571428,0.5714285714285714
../datasets/candombe/zavala.muniz.2014_44,spectrogram,"[0, 8, 16]",2,1,0.11796246648793567,0.11688311688311688,0.03636363636363636,0.10649350649350649,0.03636363636363636,0.40625
../datasets/candombe/zavala.muniz.2014_44,melspectrogram,"[0, 4, 8]",2,0,0.8802083333333334,0.9818181818181818,0.34545454545454546,0.9662337662337662,0.34545454545454546,0.9662337662337662
../datasets/candombe/zavala.muniz.2014_44,melspectrogram,"[0, 4, 8]",2,1,0.34685314685314683,0.4,0.007792207792207792,0.21298701298701297,0.0078125,0.21298701298701297
../datasets/candombe/zavala.muniz.2014_44,melspectrogram,"[0, 6, 16]",2,0,0.8779220779220779,0.9688311688311688,0.7012987012987013,0.9506493506493506,0.7012987012987013,0.9506493506493506
../datasets/candombe/zavala.muniz.2014_44,melspectrogram,"[0, 6, 16]",2,1,0.4487678339818417,0.4533678756476684,0.18652849740932642,0.4378238341968912,0.18652849740932642,0.4378238341968912
../datasets/candombe/zavala.muniz.2014_44,melspectrogram,"[0, 8, 16]",2,0,0.8874514877102199,0.9458762886597938,0.6984536082474226,0.9381443298969072,0.6984536082474226,0.9381443298969072
../datasets/candombe/zavala.muniz.2014_44,melspectrogram,"[0, 8, 16]",2,1,0.22857142857142856,0.23636363636363636,0.07272727272727272,0.22077922077922077,0.07272727272727272,0.22077922077922077
../datasets/candombe/csic.1995_ansina1_03,spectrogram,"[0, 4, 8]",2,0,0.916234247590808,0.9615952732644018,0.3722304283604136,0.9320531757754801,0.3722304283604136,0.9320531757754801
../datasets/candombe/csic.1995_ansina1_03,spectrogram,"[0, 4, 8]",2,1,0.3106312292358804,0.42836041358936483,0.004431314623338257,0.06794682422451995,0.004437869822485207,0.06794682422451995
../datasets/candombe/csic.1995_ansina1_03,spectrogram,"[0, 6, 16]",2,0,0.9276218611521418,0.96602658788774,0.2776957163958641,0.9453471196454948,0.2776957163958641,0.9453471196454948
../datasets/candombe/csic.1995_ansina1_03,spectrogram,"[0, 6, 16]",2,1,0.5339299030574197,0.6189069423929099,0.047267355982274745,0.5051698670605613,0.047267355982274745,0.5051698670605613
../datasets/candombe/csic.1995_ansina1_03,spectrogram,"[0, 8, 16]",2,0,0.7247023809523809,0.7666174298375185,0.1019202363367799,0.6957163958641064,0.1019202363367799,0.6957163958641064
../datasets/candombe/csic.1995_ansina1_03,spectrogram,"[0, 8, 16]",2,1,0.6991869918699187,0.7119645494830132,0.0827178729689808,0.6824224519940916,0.0827178729689808,0.6824224519940916
../datasets/candombe/csic.1995_ansina1_03,melspectrogram,"[0, 4, 8]",2,0,0.96602658788774,0.9675036927621861,0.48301329394387,0.9645494830132939,0.48301329394387,0.9645494830132939
../datasets/candombe/csic.1995_ansina1_03,melspectrogram,"[0, 4, 8]",2,1,0.2888888888888889,0.34859675036927623,0.06794682422451995,0.276218611521418,0.06794682422451995,0.276218611521418
../datasets/candombe/csic.1995_ansina1_03,melspectrogram,"[0, 6, 16]",2,0,0.9460458240946046,0.9527326440177253,0.2673559822747415,0.9423929098966026,0.2673559822747415,0.9423929098966026
../datasets/candombe/csic.1995_ansina1_03,melspectrogram,"[0, 6, 16]",2,1,0.710487444608567,0.7311669128508124,0.3766617429837518,0.7060561299852289,0.3766617429837518,0.7060561299852289
../datasets/candombe/csic.1995_ansina1_03,melspectrogram,"[0, 8, 16]",2,0,0.9490022172949002,0.9571639586410635,0.2673559822747415,0.946824224519941,0.2673559822747415,0.946824224519941
../datasets/candombe/csic.1995_ansina1_03,melspectrogram,"[0, 8, 16]",2,1,0.7843426883308715,0.7902511078286558,0.3766617429837518,0.7799113737075333,0.3766617429837518,0.7799113737075333
../datasets/candombe/csic.1995_cuareim_02,spectrogram,"[0, 4, 8]",2,0,0.9773299748110832,0.9712858926342073,0.3533083645443196,0.9662921348314607,0.3533083645443196,0.9662921348314607
../datasets/candombe/csic.1995_cuareim_02,spectrogram,"[0, 4, 8]",2,1,0.9270440251572327,0.9275905118601748,0.35081148564294634,0.9126092384519351,0.35081148564294634,0.9126092384519351
../datasets/candombe/csic.1995_cuareim_02,spectrogram,"[0, 6, 16]",2,0,0.9451795841209829,0.9400749063670412,0.3495630461922597,0.9288389513108615,0.3495630461922597,0.9288389513108615
../datasets/candombe/csic.1995_cuareim_02,spectrogram,"[0, 6, 16]",2,1,0.8153266331658292,0.8589263420724095,0.25218476903870163,0.7965043695380774,0.25218476903870163,0.7965043695380774
../datasets/candombe/csic.1995_cuareim_02,spectrogram,"[0, 8, 16]",2,0,0.9421383647798741,0.9375780274656679,0.35081148564294634,0.9288389513108615,0.35081148564294634,0.9288389513108615
../datasets/candombe/csic.1995_cuareim_02,spectrogram,"[0, 8, 16]",2,1,0.8844221105527638,0.8938826466916354,0.24469413233458176,0.8701622971285893,0.24469413233458176,0.8701622971285893
../datasets/candombe/csic.1995_cuareim_02,melspectrogram,"[0, 4, 8]",2,0,0.9424280350438047,0.9413233458177278,0.35081148564294634,0.9350811485642946,0.35081148564294634,0.9350811485642946
../datasets/candombe/csic.1995_cuareim_02,melspectrogram,"[0, 4, 8]",2,1,0.45875000000000005,0.4818976279650437,0.20224719101123595,0.449438202247191,0.20224719101123595,0.449438202247191
../datasets/candombe/csic.1995_cuareim_02,melspectrogram,"[0, 6, 16]",2,0,0.8267667292057537,0.8389513108614233,0.35081148564294634,0.8202247191011236,0.35081148564294634,0.8202247191011236
../datasets/candombe/csic.1995_cuareim_02,melspectrogram,"[0, 6, 16]",2,1,0.8920773549594511,0.8927680798004988,0.19201995012468828,0.8815461346633416,0.19201995012468828,0.8815461346633416
../datasets/candombe/csic.1995_cuareim_02,melspectrogram,"[0, 8, 16]",2,0,0.7672090112640801,0.7815230961298377,0.35081148564294634,0.7578027465667915,0.35081148564294634,0.7578027465667915
../datasets/candombe/csic.1995_cuareim_02,melspectrogram,"[0, 8, 16]",2,1,0.5986309894212819,0.6042183622828784,0.19106699751861042,0.5794044665012407,0.19106699751861042,0.5794044665012407
../datasets/candombe/zavala.muniz.2014_50,spectrogram,"[0, 4, 8]",2,0,0.76410998552822,0.838150289017341,0.18497109826589594,0.7745664739884393,0.18497109826589594,0.7745664739884393
../datasets/candombe/zavala.muniz.2014_50,spectrogram,"[0, 4, 8]",2,1,0.6202898550724638,0.6260869565217392,0.13623188405797101,0.5681159420289855,0.13623188405797101,0.5681159420289855
../datasets/candombe/zavala.muniz.2014_50,spectrogram,"[0, 6, 16]",2,0,0.817391304347826,0.8289855072463768,0.28405797101449276,0.782608695652174,0.28405797101449276,0.782608695652174
../datasets/candombe/zavala.muniz.2014_50,spectrogram,"[0, 6, 16]",2,1,0.3226744186046511,0.32753623188405795,0.07536231884057971,0.2579710144927536,0.07536231884057971,0.2579710144927536
../datasets/candombe/zavala.muniz.2014_50,spectrogram,"[0, 8, 16]",2,0,0.6434782608695652,0.6492753623188405,0.13623188405797101,0.5855072463768116,0.13623188405797101,0.5855072463768116
../datasets/candombe/zavala.muniz.2014_50,spectrogram,"[0, 8, 16]",2,1,0.29027576197387517,0.2985507246376812,0.05217391304347826,0.24347826086956523,0.05217391304347826,0.24347826086956523
../datasets/candombe/zavala.muniz.2014_50,melspectrogram,"[0, 4, 8]",2,0,0.9046941678520627,0.8938547486033519,0.3324022346368715,0.8547486033519553,0.3324022346368715,0.8547486033519553
../datasets/candombe/zavala.muniz.2014_50,melspectrogram,"[0, 4, 8]",2,1,0.7983074753173484,0.782967032967033,0.21153846153846154,0.7335164835164835,0.21153846153846154,0.7335164835164835
../datasets/candombe/zavala.muniz.2014_50,melspectrogram,"[0, 6, 16]",2,0,0.902127659574468,0.8888888888888888,0.825,0.8444444444444444,0.825,0.8444444444444444
../datasets/candombe/zavala.muniz.2014_50,melspectrogram,"[0, 6, 16]",2,1,0.4985835694050991,0.49584487534626037,0.09695290858725762,0.4487534626038781,0.09695290858725762,0.4487534626038781
../datasets/candombe/zavala.muniz.2014_50,melspectrogram,"[0, 8, 16]",2,0,0.8936170212765957,0.8777777777777778,0.5777777777777777,0.8388888888888889,0.5777777777777777,0.8388888888888889
../datasets/candombe/zavala.muniz.2014_50,melspectrogram,"[0, 8, 16]",2,1,0.3796033994334278,0.38227146814404434,0.07479224376731301,0.33240997229916897,0.07479224376731301,0.33240997229916897
../datasets/candombe/csic.1995_ansina2_03,spectrogram,"[0, 4, 8]",2,0,0.896326530612245,0.9756888168557536,0.06320907617504051,0.9189627228525121,0.06320907617504051,0.9189627228525121
